ensembl	entrez	symbol	uniprot	name
ENSG00000167562	55762	ZNF701	Q9NV72	zinc finger protein 701
ENSG00000090989	55763	EXOC1	A0A024RDA9	exocyst complex component 1
ENSG00000090989	55763	EXOC1	Q9NV70	exocyst complex component 1
ENSG00000090989	55763	EXOC1	A0A024RDA1	exocyst complex component 1
ENSG00000163913	55764	IFT122	Q9HBG6	intraflagellar transport 122
ENSG00000163913	55764	IFT122	B3KUD1	intraflagellar transport 122
ENSG00000163913	55764	IFT122	B4DST2	intraflagellar transport 122
ENSG00000163362	55765	INAVA	Q3KP66	innate immunity activator
ENSG00000246705	55766	H2AFJ	A0A024RAS2	H2A histone family member J
ENSG00000246705	55766	H2AFJ	Q9BTM1	H2A histone family member J
ENSG00000151092	55768	NGLY1	Q96IV0	N-glycanase 1
ENSG00000167766	55769	ZNF83	A0A024R4L3	zinc finger protein 83
ENSG00000167766	55769	ZNF83	P51522	zinc finger protein 83
ENSG00000167766	55769	ZNF83	B3KQJ6	zinc finger protein 83
ENSG00000112685	55770	EXOC2	A0A024QZT2	exocyst complex component 2
ENSG00000112685	55770	EXOC2	Q96KP1	exocyst complex component 2
ENSG00000068489	55771	PRR11	D2SNZ4	proline rich 11
ENSG00000068489	55771	PRR11	Q96HE9	proline rich 11
ENSG00000036054	55773	TBC1D23	Q9NUY8	TBC1 domain family member 23
ENSG00000042088	55775	TDP1	A0A024R6L5	tyrosyl-DNA phosphodiesterase 1
ENSG00000042088	55775	TDP1	B3KN41	tyrosyl-DNA phosphodiesterase 1
ENSG00000042088	55775	TDP1	Q9NUW8	tyrosyl-DNA phosphodiesterase 1
ENSG00000042088	55775	TDP1	G3V2F4	tyrosyl-DNA phosphodiesterase 1
ENSG00000112167	55776	SAYSD1	Q9NPB0	SAYSVFN motif domain containing 1
ENSG00000204406	55777	MBD5	Q9P267	methyl-CpG binding domain protein 5
ENSG00000022976	55778	ZNF839	A8K0R7	zinc finger protein 839
ENSG00000206530	55779	CFAP44	Q96MT7	cilia and flagella associated protein 44
ENSG00000206530	55779	CFAP44	Q9NUU0	cilia and flagella associated protein 44
ENSG00000206530	55779	CFAP44	Q9UF55	cilia and flagella associated protein 44
ENSG00000130023	55780	ERMARD	Q5T6L9	ER membrane associated RNA degradation
ENSG00000276187	55780	ERMARD	Q5T6L9	ER membrane associated RNA degradation
ENSG00000058729	55781	RIOK2	Q9BVS4	RIO kinase 2
ENSG00000180917	55783	CMTR2	Q8IYT2	cap methyltransferase 2
ENSG00000282945	55783	CMTR2	Q8IYT2	cap methyltransferase 2
ENSG00000140563	55784	MCTP2	Q6DN12	multiple C2 and transmembrane domain containing 2
ENSG00000180263	55785	FGD6	Q6ZV73	FYVE, RhoGEF and PH domain containing 6
ENSG00000170954	55786	ZNF415	Q09FC8	zinc finger protein 415
ENSG00000170954	55786	ZNF415	B3KTG1	zinc finger protein 415
ENSG00000086712	55787	TXLNG	Q9NUQ3	taxilin gamma
ENSG00000168216	55788	LMBRD1	Q9NUN5	LMBR1 domain containing 1
ENSG00000035499	55789	DEPDC1B	Q8WUY9	DEP domain containing 1B
ENSG00000147408	55790	CSGALNACT1	Q8TDX6	chondroitin sulfate N-acetylgalactosaminyltransferase 1
ENSG00000121931	55791	LRIF1	Q5T3J3	ligand dependent nuclear receptor interacting factor 1
ENSG00000143409	55793	MINDY1	D3DV11	MINDY lysine 48 deubiquitinase 1
ENSG00000143409	55793	MINDY1	Q8N5J2	MINDY lysine 48 deubiquitinase 1
ENSG00000182810	55794	DDX28	Q9NUL7	DEAD-box helicase 28
ENSG00000126226	55795	PCID2	Q5JVF3	PCI domain containing 2
ENSG00000126226	55795	PCID2	A0A024RE04	PCI domain containing 2
ENSG00000076770	55796	MBNL3	Q9NUK0	muscleblind like splicing regulator 3
ENSG00000165055	55798	METTL2B	Q6P1Q9	methyltransferase like 2B
ENSG00000157445	55799	CACNA2D3	Q8IZS8	calcium voltage-gated channel auxiliary subunit alpha2delta 3
ENSG00000166257	55800	SCN3B	A0A024R3H7	sodium voltage-gated channel beta subunit 3
ENSG00000166257	55800	SCN3B	Q9NY72	sodium voltage-gated channel beta subunit 3
ENSG00000111536	55801	IL26	Q9NPH9	interleukin 26
ENSG00000272886	55802	DCP1A	Q9NPI6	decapping mRNA 1A
ENSG00000184060	55803	ADAP2	Q2V6Q1	ArfGAP with dual PH domains 2
ENSG00000184060	55803	ADAP2	Q9NPF8	ArfGAP with dual PH domains 2
ENSG00000109771	55805	LRP2BP	Q9P2M1	LRP2 binding protein
ENSG00000168453	55806	HR	O43593	HR, lysine demethylase and nuclear receptor corepressor
ENSG00000070526	55808	ST6GALNAC1	Q9NSC7	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1
ENSG00000124496	55809	TRERF1	Q05GC8	transcriptional regulating factor 1
ENSG00000124496	55809	TRERF1	Q96PN7	transcriptional regulating factor 1
ENSG00000065970	55810	FOXJ2	Q9P0K8	forkhead box J2
ENSG00000143199	55811	ADCY10	Q96PN6	adenylate cyclase 10
ENSG00000143199	55811	ADCY10	A0A0K0K1J8	adenylate cyclase 10
ENSG00000042317	55812	SPATA7	Q9P0W8	spermatogenesis associated 7
ENSG00000042317	55812	SPATA7	V9HVY9	spermatogenesis associated 7
ENSG00000108651	55813	UTP6	Q9NYH9	UTP6, small subunit processome component
ENSG00000145734	55814	BDP1	A6H8Y1	B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB
ENSG00000274803	55814	BDP1	A6H8Y1	B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB
ENSG00000273873	55814	BDP1	A6H8Y1	B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB
ENSG00000102904	55815	TSNAXIP1	B4DXD0	translin associated factor X interacting protein 1
ENSG00000102904	55815	TSNAXIP1	E7ENJ7	translin associated factor X interacting protein 1
ENSG00000102904	55815	TSNAXIP1	A0A024R6Y0	translin associated factor X interacting protein 1
ENSG00000102904	55815	TSNAXIP1	Q2TAA8	translin associated factor X interacting protein 1
ENSG00000101134	55816	DOK5	Q9P104	docking protein 5
ENSG00000115548	55818	KDM3A	Q9Y4C1	lysine demethylase 3A
ENSG00000113269	55819	RNF130	Q86XS8	ring finger protein 130
ENSG00000113269	55819	RNF130	Q2HIY3	ring finger protein 130
ENSG00000113269	55819	RNF130	E5RI87	ring finger protein 130
ENSG00000151360	55821	ALLC	B4DY77	allantoicase
ENSG00000151360	55821	ALLC	Q8N6M5	allantoicase
ENSG00000160695	55823	VPS11	B7Z879	VPS11, CORVET/HOPS core subunit
ENSG00000160695	55823	VPS11	Q9H270	VPS11, CORVET/HOPS core subunit
ENSG00000160695	55823	VPS11	A0A087WXL6	VPS11, CORVET/HOPS core subunit
ENSG00000280616	55823	VPS11	B7Z879	VPS11, CORVET/HOPS core subunit
ENSG00000280616	55823	VPS11	Q9H270	VPS11, CORVET/HOPS core subunit
ENSG00000280616	55823	VPS11	A0A087WXL6	VPS11, CORVET/HOPS core subunit
ENSG00000076641	55824	PAG1	Q9NWQ8	phosphoprotein membrane anchor with glycosphingolipid microdomains 1
ENSG00000115425	55825	PECR	Q9BY49	peroxisomal trans-2-enoyl-CoA reductase
ENSG00000143164	55827	DCAF6	Q58WW2	DDB1 and CUL4 associated factor 6
ENSG00000131871	55829	SELENOS	Q9BQE4	selenoprotein S
ENSG00000131871	55829	SELENOS	Q6GYA4	selenoprotein S
ENSG00000016864	55830	GLT8D1	A0A024R313	glycosyltransferase 8 domain containing 1
ENSG00000016864	55830	GLT8D1	Q68CQ7	glycosyltransferase 8 domain containing 1
ENSG00000016864	55830	GLT8D1	Q7Z4D0	glycosyltransferase 8 domain containing 1
ENSG00000125037	55831	EMC3	Q9P0I2	ER membrane protein complex subunit 3
ENSG00000111530	55832	CAND1	Q86VP6	cullin associated and neddylation dissociated 1
ENSG00000137073	55833	UBAP2	B4E0R5	ubiquitin associated protein 2
ENSG00000137073	55833	UBAP2	Q5T6F2	ubiquitin associated protein 2
ENSG00000137073	55833	UBAP2	Q9P0H6	ubiquitin associated protein 2
ENSG00000137073	55833	UBAP2	B4DH66	ubiquitin associated protein 2
ENSG00000137073	55833	UBAP2	B7Z7P2	ubiquitin associated protein 2
ENSG00000151849	55835	CENPJ	A8K8P1	centromere protein J
ENSG00000151849	55835	CENPJ	Q9HC77	centromere protein J
ENSG00000151849	55835	CENPJ	F6VUX8	centromere protein J
ENSG00000129518	55837	EAPP	Q56P03	E2F associated phosphoprotein
ENSG00000166451	55839	CENPN	Q96H22	centromere protein N
ENSG00000145088	55840	EAF2	Q96CJ1	ELL associated factor 2
ENSG00000145088	55840	EAF2	B4DWJ3	ELL associated factor 2
ENSG00000047644	55841	WWC3	Q9ULE0	WWC family member 3
ENSG00000075884	55843	ARHGAP15	Q53QZ3	Rho GTPase activating protein 15
ENSG00000175470	55844	PPP2R2D	Q66LE6	protein phosphatase 2 regulatory subunit Bdelta
ENSG00000175470	55844	PPP2R2D	Q6IN90	protein phosphatase 2 regulatory subunit Bdelta
ENSG00000254999	55845	BRK1	Q8WUW1	BRICK1, SCAR/WAVE actin nucleating complex subunit
ENSG00000111203	55846	ITFG2	A0A0S2Z5P1	integrin alpha FG-GAP repeat containing 2
ENSG00000111203	55846	ITFG2	Q969R8	integrin alpha FG-GAP repeat containing 2
ENSG00000111203	55846	ITFG2	A0A0S2Z5G6	integrin alpha FG-GAP repeat containing 2
ENSG00000122873	55847	CISD1	A0A024QZN7	CDGSH iron sulfur domain 1
ENSG00000122873	55847	CISD1	Q9NZ45	CDGSH iron sulfur domain 1
ENSG00000107020	55848	PLGRKT	Q9HBL7	plasminogen receptor with a C-terminal lysine
ENSG00000053501	55850	USE1	Q9NZ43	unconventional SNARE in the ER 1
ENSG00000205155	55851	PSENEN	Q9NZ42	presenilin enhancer gamma-secretase subunit
ENSG00000136478	55852	TEX2	Q8IWB9	testis expressed 2
ENSG00000232656	55853	IDI2-AS1	NA	IDI2 antisense RNA 1
ENSG00000065548	55854	ZC3H15	Q8WU90	zinc finger CCCH-type containing 15
ENSG00000112304	55856	ACOT13	Q9NPJ3	acyl-CoA thioesterase 13
ENSG00000088970	55857	KIZ	Q2M2Z5	kizuna centrosomal protein
ENSG00000088970	55857	KIZ	A0A087X251	kizuna centrosomal protein
ENSG00000134851	55858	TMEM165	Q9HC07	transmembrane protein 165
ENSG00000133169	55859	BEX1	Q9HBH7	brain expressed X-linked 1
ENSG00000131966	55860	ACTR10	Q9NZ32	actin related protein 10 homolog
ENSG00000131966	55860	ACTR10	Q86SY7	actin related protein 10 homolog
ENSG00000244274	55861	DBNDD2	Q9BQY9	dysbindin domain containing 2
ENSG00000093144	55862	ECHDC1	Q9NTX5	ethylmalonyl-CoA decarboxylase 1
ENSG00000171204	55863	TMEM126B	A0A024R5L4	transmembrane protein 126B
ENSG00000171204	55863	TMEM126B	Q8IUX1	transmembrane protein 126B
ENSG00000168065	55867	SLC22A11	Q9NSA0	solute carrier family 22 member 11
ENSG00000147099	55869	HDAC8	Q9BY41	histone deacetylase 8
ENSG00000116539	55870	ASH1L	Q9NR48	ASH1 like histone lysine methyltransferase
ENSG00000172785	55871	CBWD1	Q9BRT8	COBW domain containing 1
ENSG00000172785	55871	CBWD1	A0A087X140	COBW domain containing 1
ENSG00000168078	55872	PBK	Q96KB5	PDZ binding kinase
ENSG00000168078	55872	PBK	V9HWH0	PDZ binding kinase
ENSG00000073605	55876	GSDMB	Q8TAX9	gasdermin B
ENSG00000268089	55879	GABRQ	Q9UN88	gamma-aminobutyric acid type A receptor theta subunit
ENSG00000176871	55884	WSB2	Q9NYS7	WD repeat and SOCS box containing 2
ENSG00000048540	55885	LMO3	A0A024RAT1	LIM domain only 3
ENSG00000048540	55885	LMO3	Q8TAP4	LIM domain only 3
ENSG00000048540	55885	LMO3	Q9NYC6	LIM domain only 3
ENSG00000196345	55888	ZKSCAN7	Q9P0L1	zinc finger with KRAB and SCAN domains 7
ENSG00000196345	55888	ZKSCAN7	Q0VAP0	zinc finger with KRAB and SCAN domains 7
ENSG00000196345	55888	ZKSCAN7	A7MAY2	zinc finger with KRAB and SCAN domains 7
ENSG00000196345	55888	ZKSCAN7	C9J6L6	zinc finger with KRAB and SCAN domains 7
ENSG00000281894	55888	ZKSCAN7	Q9P0L1	zinc finger with KRAB and SCAN domains 7
ENSG00000281894	55888	ZKSCAN7	Q0VAP0	zinc finger with KRAB and SCAN domains 7
ENSG00000281894	55888	ZKSCAN7	A7MAY2	zinc finger with KRAB and SCAN domains 7
ENSG00000281894	55888	ZKSCAN7	C9J6L6	zinc finger with KRAB and SCAN domains 7
ENSG00000215186	55889	GOLGA6B	A6NDN3	golgin A6 family member B
ENSG00000170412	55890	GPRC5C	A0A024R8N9	G protein-coupled receptor class C group 5 member C
ENSG00000170412	55890	GPRC5C	Q9BSP0	G protein-coupled receptor class C group 5 member C
ENSG00000170412	55890	GPRC5C	Q9NQ84	G protein-coupled receptor class C group 5 member C
ENSG00000170412	55890	GPRC5C	A0A0C4DFY5	G protein-coupled receptor class C group 5 member C
ENSG00000163352	55891	LENEP	Q9Y5L5	lens epithelial protein
ENSG00000085274	55892	MYNN	Q9NPC7	myoneurin
ENSG00000085274	55892	MYNN	B4E2H9	myoneurin
ENSG00000186918	55893	ZNF395	Q7L9C8	zinc finger protein 395
ENSG00000186918	55893	ZNF395	Q9H8N7	zinc finger protein 395
ENSG00000177243	55894	DEFB103B	P81534	defensin beta 103B
ENSG00000177243	414325	DEFB103A	P81534	defensin beta 103A
ENSG00000273641	55894	DEFB103B	P81534	defensin beta 103B
ENSG00000273641	414325	DEFB103A	P81534	defensin beta 103A
ENSG00000166823	55897	MESP1	Q9BRJ9	mesoderm posterior bHLH transcription factor 1
ENSG00000140553	55898	UNC45A	Q9H3U1	unc-45 myosin chaperone A
ENSG00000089335	55900	ZNF302	Q9NR11	zinc finger protein 302
ENSG00000089335	55900	ZNF302	B3KY96	zinc finger protein 302
ENSG00000089335	55900	ZNF302	E7EVR1	zinc finger protein 302
ENSG00000089335	55900	ZNF302	A0A087WYF4	zinc finger protein 302
ENSG00000089335	55900	ZNF302	B4DMN2	zinc finger protein 302
ENSG00000089335	55900	ZNF302	D6R9Q0	zinc finger protein 302
ENSG00000089335	55900	ZNF302	Q8NC84	zinc finger protein 302
ENSG00000136114	55901	THSD1	A0A024R064	thrombospondin type 1 domain containing 1
ENSG00000136114	55901	THSD1	B3KTY7	thrombospondin type 1 domain containing 1
ENSG00000136114	55901	THSD1	Q9NS62	thrombospondin type 1 domain containing 1
ENSG00000131069	55902	ACSS2	Q96FY7	acyl-CoA synthetase short chain family member 2
ENSG00000131069	55902	ACSS2	Q9NR19	acyl-CoA synthetase short chain family member 2
ENSG00000131069	55902	ACSS2	Q4G0E8	acyl-CoA synthetase short chain family member 2
ENSG00000131069	55902	ACSS2	Q6DKJ3	acyl-CoA synthetase short chain family member 2
ENSG00000005483	55904	KMT2E	Q8IZD2	lysine methyltransferase 2E
ENSG00000124226	55905	RNF114	Q9Y508	ring finger protein 114
ENSG00000126970	55906	ZC4H2	Q9NQZ6	zinc finger C4H2-type containing
ENSG00000111726	55907	CMAS	Q8NFW8	cytidine monophosphate N-acetylneuraminic acid synthetase
ENSG00000130173	55908	ANGPTL8	Q6UXH0	angiopoietin like 8
ENSG00000147439	55909	BIN3	Q9NQY0	bridging integrator 3
ENSG00000147439	55909	BIN3	H7BYV6	bridging integrator 3
ENSG00000147439	55909	BIN3	E5RHU4	bridging integrator 3
ENSG00000184730	55911	APOBR	Q0VD83	apolipoprotein B receptor
ENSG00000112851	55914	ERBIN	Q96RT1	erbb2 interacting protein
ENSG00000132434	55915	LANCL2	B3KTN5	LanC like 2
ENSG00000132434	55915	LANCL2	Q9NS86	LanC like 2
ENSG00000101888	55916	NXT2	Q9NPJ8	nuclear transport factor 2 like export factor 2
ENSG00000143079	55917	CTTNBP2NL	A0A024R0C7	CTTNBP2 N-terminal like
ENSG00000143079	55917	CTTNBP2NL	Q9P2B4	CTTNBP2 N-terminal like
ENSG00000179051	55920	RCC2	A0A024RAC5	regulator of chromosome condensation 2
ENSG00000179051	55920	RCC2	Q9P258	regulator of chromosome condensation 2
ENSG00000281540	55920	RCC2	A0A024RAC5	regulator of chromosome condensation 2
ENSG00000281540	55920	RCC2	Q9P258	regulator of chromosome condensation 2
ENSG00000186416	55922	NKRF	O15226	NFKB repressing factor
ENSG00000186416	55922	NKRF	A3F768	NFKB repressing factor
ENSG00000186416	55922	NKRF	A3F769	NFKB repressing factor
ENSG00000197852	55924	FAM212B	Q9NTI7	family with sequence similarity 212 member B
ENSG00000197852	55924	FAM212B	A0A1W2PL72	family with sequence similarity 212 member B
ENSG00000197852	101928718	LOC101928718	NA	uncharacterized LOC101928718
ENSG00000284755	55924	FAM212B	Q9NTI7	family with sequence similarity 212 member B
ENSG00000284755	55924	FAM212B	A0A1W2PL72	family with sequence similarity 212 member B
ENSG00000178028	55929	DMAP1	Q9NPF5	DNA methyltransferase 1 associated protein 1
ENSG00000128833	55930	MYO5C	Q9NQX4	myosin VC
ENSG00000204444	55937	APOM	A0A1U9X793	apolipoprotein M
ENSG00000204444	55937	APOM	O95445	apolipoprotein M
ENSG00000231974	55937	APOM	A0A1U9X793	apolipoprotein M
ENSG00000231974	55937	APOM	O95445	apolipoprotein M
ENSG00000227567	55937	APOM	A0A1U9X793	apolipoprotein M
ENSG00000227567	55937	APOM	O95445	apolipoprotein M
ENSG00000226215	55937	APOM	A0A1U9X793	apolipoprotein M
ENSG00000226215	55937	APOM	O95445	apolipoprotein M
ENSG00000224290	55937	APOM	A0A1U9X793	apolipoprotein M
ENSG00000224290	55937	APOM	O95445	apolipoprotein M
ENSG00000206409	55937	APOM	A0A1U9X793	apolipoprotein M
ENSG00000206409	55937	APOM	O95445	apolipoprotein M
ENSG00000235754	55937	APOM	A0A1U9X793	apolipoprotein M
ENSG00000235754	55937	APOM	O95445	apolipoprotein M
ENSG00000100319	55954	ZMAT5	A0A024R1I1	zinc finger matrin-type 5
ENSG00000100319	55954	ZMAT5	Q9UDW3	zinc finger matrin-type 5
ENSG00000267796	55957	LIN37	Q96GY3	lin-37 DREAM MuvB core complex component
ENSG00000198642	55958	KLHL9	Q58EZ4	kelch like family member 9
ENSG00000198642	55958	KLHL9	Q9P2J3	kelch like family member 9
ENSG00000196562	55959	SULF2	Q8IWU5	sulfatase 2
ENSG00000100167	55964	SEPT3	Q9UH03	septin 3
ENSG00000196581	55966	AJAP1	Q9UKB5	adherens junctions associated protein 1
ENSG00000184752	55967	NDUFA12	Q9UI09	NADH:ubiquinone oxidoreductase subunit A12
ENSG00000088833	55968	NSFL1C	Q53FE8	NSFL1 cofactor
ENSG00000088833	55968	NSFL1C	Q9UNZ2	NSFL1 cofactor
ENSG00000101084	55969	RAB5IF	Q9BUV8	RAB5 interacting factor
ENSG00000172380	55970	GNG12	Q9UBI6	G protein subunit gamma 12
ENSG00000006453	55971	BAIAP2L1	Q9UHR4	BAI1 associated protein 2 like 1
ENSG00000075303	55972	SLC25A40	Q8TBP6	solute carrier family 25 member 40
ENSG00000075790	55973	BCAP29	E9PAJ1	B cell receptor associated protein 29
ENSG00000075790	55973	BCAP29	Q9UHQ4	B cell receptor associated protein 29
ENSG00000283852	55973	BCAP29	E9PAJ1	B cell receptor associated protein 29
ENSG00000283852	55973	BCAP29	Q9UHQ4	B cell receptor associated protein 29
ENSG00000169241	55974	SLC50A1	Q9BRV3	solute carrier family 50 member 1
ENSG00000169241	55974	SLC50A1	A0A087WXX5	solute carrier family 50 member 1
ENSG00000169241	55974	SLC50A1	Q5SR67	solute carrier family 50 member 1
ENSG00000122550	55975	KLHL7	A8K364	kelch like family member 7
ENSG00000122550	55975	KLHL7	Q8IXQ5	kelch like family member 7
ENSG00000122550	55975	KLHL7	A0A024RA10	kelch like family member 7
ENSG00000136698	55997	CFC1	A0A087WWV2	cripto, FRL-1, cryptic family 1
ENSG00000136698	55997	CFC1	P0CG37	cripto, FRL-1, cryptic family 1
ENSG00000136698	55997	CFC1	A0A087WX98	cripto, FRL-1, cryptic family 1
ENSG00000126952	55998	NXF5	Q9H1B4	nuclear RNA export factor 5
ENSG00000196970	55999	NXF4	NA	nuclear RNA export factor 4 pseudogene
ENSG00000147206	56000	NXF3	Q9H4D5	nuclear RNA export factor 3
ENSG00000269405	56001	NXF2	Q9GZY0	nuclear RNA export factor 2
ENSG00000074842	56005	MYDGF	Q969H8	myeloid derived growth factor
ENSG00000105771	56006	SMG9	A0A024R0Q0	SMG9, nonsense mediated mRNA decay factor
ENSG00000105771	56006	SMG9	Q9H0W8	SMG9, nonsense mediated mRNA decay factor
ENSG00000131668	56033	BARX1	Q9HBU1	BARX homeobox 1
ENSG00000145431	56034	PDGFC	Q9NRA1	platelet derived growth factor C
ENSG00000033011	56052	ALG1	Q9BT22	ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase
ENSG00000103353	56061	UBFD1	O14562	ubiquitin family domain containing 1
ENSG00000102271	56062	KLHL4	A5PKX1	kelch like family member 4
ENSG00000102271	56062	KLHL4	Q9C0H6	kelch like family member 4
ENSG00000160055	56063	TMEM234	B4DHR3	transmembrane protein 234
ENSG00000160055	56063	TMEM234	Q8WY98	transmembrane protein 234
ENSG00000240764	56097	PCDHGC5	Q9Y5F6	protocadherin gamma subfamily C, 5
ENSG00000242419	56098	PCDHGC4	Q9Y5F7	protocadherin gamma subfamily C, 4
ENSG00000254122	56099	PCDHGB7	Q9Y5F8	protocadherin gamma subfamily B, 7
ENSG00000253305	56100	PCDHGB6	Q9Y5F9	protocadherin gamma subfamily B, 6
ENSG00000276547	56101	PCDHGB5	Q9Y5G0	protocadherin gamma subfamily B, 5
ENSG00000262209	56102	PCDHGB3	Q9Y5G1	protocadherin gamma subfamily B, 3
ENSG00000253910	56103	PCDHGB2	Q9Y5G2	protocadherin gamma subfamily B, 2
ENSG00000254221	56104	PCDHGB1	Q9Y5G3	protocadherin gamma subfamily B, 1
ENSG00000253873	56105	PCDHGA11	Q9Y5H2	protocadherin gamma subfamily A, 11
ENSG00000253846	56106	PCDHGA10	Q9Y5H3	protocadherin gamma subfamily A, 10
ENSG00000261934	56107	PCDHGA9	Q9Y5G4	protocadherin gamma subfamily A, 9
ENSG00000253537	56108	PCDHGA7	Q9Y5G6	protocadherin gamma subfamily A, 7
ENSG00000253731	56109	PCDHGA6	Q9Y5G7	protocadherin gamma subfamily A, 6
ENSG00000253485	56110	PCDHGA5	Q9Y5G8	protocadherin gamma subfamily A, 5
ENSG00000262576	56111	PCDHGA4	Q9Y5G9	protocadherin gamma subfamily A, 4
ENSG00000254245	56112	PCDHGA3	Q9Y5H0	protocadherin gamma subfamily A, 3
ENSG00000081853	56113	PCDHGA2	Q9Y5H1	protocadherin gamma subfamily A, 2
ENSG00000204956	56114	PCDHGA1	Q9Y5H4	protocadherin gamma subfamily A, 1
ENSG00000248449	56120	PCDHGB8P	NA	protocadherin gamma subfamily B, 8 pseudogene
ENSG00000113248	56121	PCDHB15	B2R708	protocadherin beta 15
ENSG00000113248	56121	PCDHB15	Q9Y5E8	protocadherin beta 15
ENSG00000120327	56122	PCDHB14	Q9Y5E9	protocadherin beta 14
ENSG00000187372	56123	PCDHB13	Q9Y5F0	protocadherin beta 13
ENSG00000120328	56124	PCDHB12	Q9Y5F1	protocadherin beta 12
ENSG00000197479	56125	PCDHB11	Q9Y5F2	protocadherin beta 11
ENSG00000120324	56126	PCDHB10	Q9UN67	protocadherin beta 10
ENSG00000177839	56127	PCDHB9	Q59H00	protocadherin beta 9
ENSG00000177839	56127	PCDHB9	Q9Y5E1	protocadherin beta 9
ENSG00000120322	56128	PCDHB8	Q9UN66	protocadherin beta 8
ENSG00000113212	56129	PCDHB7	Q9Y5E2	protocadherin beta 7
ENSG00000113211	56130	PCDHB6	A0A096LNH7	protocadherin beta 6
ENSG00000113211	56130	PCDHB6	B4DSB6	protocadherin beta 6
ENSG00000113211	56130	PCDHB6	Q9Y5E3	protocadherin beta 6
ENSG00000081818	56131	PCDHB4	Q9Y5E5	protocadherin beta 4
ENSG00000113205	56132	PCDHB3	Q9Y5E6	protocadherin beta 3
ENSG00000112852	56133	PCDHB2	Q4KMG6	protocadherin beta 2
ENSG00000112852	56133	PCDHB2	Q9Y5E7	protocadherin beta 2
ENSG00000243232	56134	PCDHAC2	Q9Y5I4	protocadherin alpha subfamily C, 2
ENSG00000248383	56135	PCDHAC1	Q9H158	protocadherin alpha subfamily C, 1
ENSG00000248383	56135	PCDHAC1	B2RNA7	protocadherin alpha subfamily C, 1
ENSG00000239389	56136	PCDHA13	Q9Y5I0	protocadherin alpha 13
ENSG00000251664	56137	PCDHA12	Q9UN75	protocadherin alpha 12
ENSG00000249158	56138	PCDHA11	Q9Y5I1	protocadherin alpha 11
ENSG00000250120	56139	PCDHA10	Q9Y5I2	protocadherin alpha 10
ENSG00000204962	56140	PCDHA8	Q9Y5H6	protocadherin alpha 8
ENSG00000204963	56141	PCDHA7	Q9UN72	protocadherin alpha 7
ENSG00000081842	56142	PCDHA6	Q9UN73	protocadherin alpha 6
ENSG00000204965	56143	PCDHA5	Q9Y5H7	protocadherin alpha 5
ENSG00000204967	56144	PCDHA4	Q59H34	protocadherin alpha 4
ENSG00000204967	56144	PCDHA4	Q9UN74	protocadherin alpha 4
ENSG00000255408	56145	PCDHA3	Q9Y5H8	protocadherin alpha 3
ENSG00000204969	56146	PCDHA2	Q9Y5H9	protocadherin alpha 2
ENSG00000204970	56147	PCDHA1	Q9Y5I3	protocadherin alpha 1
ENSG00000133863	56154	TEX15	A0A1W2PS94	testis expressed 15, meiosis and synapsis associated
ENSG00000133863	56154	TEX15	D3DSV6	testis expressed 15, meiosis and synapsis associated
ENSG00000121101	56155	TEX14	Q8IWB6	testis expressed 14, intercellular bridge forming factor
ENSG00000170925	56156	TEX13B	Q9BXU2	testis expressed 13B
ENSG00000268629	56157	TEX13A	Q9BXU3	testis expressed 13A
ENSG00000150783	56158	TEX12	A0A024R3E7	testis expressed 12
ENSG00000150783	56158	TEX12	Q9BXU0	testis expressed 12
ENSG00000120498	56159	TEX11	Q8IYF3	testis expressed 11
ENSG00000185115	56160	NSMCE3	Q96MG7	NSE3 homolog, SMC5-SMC6 complex component
ENSG00000282130	56160	NSMCE3	Q96MG7	NSE3 homolog, SMC5-SMC6 complex component
ENSG00000132972	56163	RNF17	B7Z7S1	ring finger protein 17
ENSG00000132972	56163	RNF17	Q9BXT8	ring finger protein 17
ENSG00000196335	56164	STK31	A0A140VKG1	serine/threonine kinase 31
ENSG00000196335	56164	STK31	B3KY91	serine/threonine kinase 31
ENSG00000196335	56164	STK31	Q9BXU1	serine/threonine kinase 31
ENSG00000095627	56165	TDRD1	A0A140VJW6	tudor domain containing 1
ENSG00000095627	56165	TDRD1	Q9BXT4	tudor domain containing 1
ENSG00000095627	56165	TDRD1	H9KV63	tudor domain containing 1
ENSG00000147697	56169	GSDMC	Q9BYG8	gasdermin C
ENSG00000285114	56169	GSDMC	Q9BYG8	gasdermin C
ENSG00000118997	56171	DNAH7	Q8WXX0	dynein axonemal heavy chain 7
ENSG00000154122	56172	ANKH	Q9HCJ1	ANKH inorganic pyrophosphate transport regulator
ENSG00000101928	56180	MOSPD1	Q9UJG1	motile sperm domain containing 1
ENSG00000117640	56181	MTFR1L	A0A0S2Z5H6	mitochondrial fission regulator 1 like
ENSG00000117640	56181	MTFR1L	Q9H019	mitochondrial fission regulator 1 like
ENSG00000163380	56203	LMOD3	Q0VAK6	leiomodin 3
ENSG00000047346	56204	FAM214A	Q32MH5	family with sequence similarity 214 member A
ENSG00000099994	56241	SUSD2	A0A140VJW3	sushi domain containing 2
